source_id,sequence,source_name,source_category,local_xml_url,xml_url,feed_url,url_mode,screen,status,incremental_mode,incremental_decision,source_has_history,probe_limit,feed_items_seen,anchor_found,anchor_index,selected_items_for_processing,incremental_warning,total_items,new_items,duplicate_items,screened_items,recommended_items_from_api_response,new_items_recommended,new_event_items,incremental_items,silent_items,failed_items,error_type,error_message,fetch_feed_seconds,llm_basic_screening_seconds,llm_need_matching_seconds,llm_screen_and_match_seconds,screening_mode,llm_call_count,embedding_seconds,lock_wait_seconds,lock_held_seconds,pre_dedupe_lock_wait_seconds,pre_dedupe_lock_held_seconds,commit_lock_wait_seconds,commit_lock_held_seconds,source_total_seconds
videos-05f8440c,442,真实球迷汇,Videos/最娱乐,,http://127.0.0.1:1200/bilibili/user/video/108618052,http://127.0.0.1:1200/bilibili/user/video/108618052,docker-host,False,success,until_existing,new_source_initial_baseline,False,,30,False,,30,New source: processing first 30 items as initial baseline (new_source_initial_limit=30).,30,30,0,30,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
videos-9d0a7d1e,443,知识共享者,Videos/长知识,,http://127.0.0.1:1200/bilibili/user/video/406068046,http://127.0.0.1:1200/bilibili/user/video/406068046,docker-host,False,success,until_existing,new_source_initial_baseline,False,,30,False,,30,New source: processing first 30 items as initial baseline (new_source_initial_limit=30).,30,30,0,30,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
articles-pro,444,硅星人Pro,Articles/微信公众号,,http://127.0.0.1:8003/feed/MP_WXS_3926568365.atom,http://127.0.0.1:8003/feed/MP_WXS_3926568365.atom,docker-host,False,success,until_existing,new_source_initial_baseline,False,,30,False,,30,New source: processing first 30 items as initial baseline (new_source_initial_limit=30).,30,30,0,30,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
videos-2077,445,硬核学长2077,Videos/长知识,,http://127.0.0.1:1200/bilibili/user/video/1195497797,http://127.0.0.1:1200/bilibili/user/video/1195497797,docker-host,False,success,until_existing,new_source_initial_baseline,False,,30,False,,30,New source: processing first 30 items as initial baseline (new_source_initial_limit=30).,30,30,0,30,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
articles-2046,446,秋芝2046,Articles/微信公众号,,http://127.0.0.1:8003/feed/MP_WXS_3930567871.atom,http://127.0.0.1:8003/feed/MP_WXS_3930567871.atom,docker-host,False,success,until_existing,new_source_initial_baseline,False,,25,False,,25,New source: processing first 25 items as initial baseline (new_source_initial_limit=30).,25,25,0,25,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
videos-f0e8e941,447,科幻视界,Videos/长知识,,http://127.0.0.1:1200/bilibili/user/video/25073738,http://127.0.0.1:1200/bilibili/user/video/25073738,docker-host,False,success,until_existing,new_source_initial_baseline,False,,30,False,,30,New source: processing first 30 items as initial baseline (new_source_initial_limit=30).,30,30,0,30,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
socialmedia-a3a5de7c,448,笔记交流站 - 即刻圈子,SocialMedia,,http://127.0.0.1:1200/jike/topic/660165c504703c909c6d8b2e,http://127.0.0.1:1200/jike/topic/660165c504703c909c6d8b2e,docker-host,False,success,until_existing,new_source_initial_baseline,False,,10,False,,10,New source: processing first 10 items as initial baseline (new_source_initial_limit=30).,10,10,0,10,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
articles-5a87ad32,449,笨方法学写作,Articles,,https://www.cnfeat.com/feed.xml,https://www.cnfeat.com/feed.xml,docker-host,False,success,until_existing,new_source_initial_baseline,False,,10,False,,10,New source: processing first 10 items as initial baseline (new_source_initial_limit=30).,10,10,0,10,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
videos-1bf739a5,450,管泽元,Videos/绝活娱乐,,http://127.0.0.1:1200/bilibili/user/video/271338616,http://127.0.0.1:1200/bilibili/user/video/271338616,docker-host,False,success,until_existing,new_source_initial_baseline,False,,30,False,,30,New source: processing first 30 items as initial baseline (new_source_initial_limit=30).,30,30,0,30,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
videos-b174826c,451,米国脱口秀,Videos/绝活娱乐,,http://127.0.0.1:1200/bilibili/user/video/142371069,http://127.0.0.1:1200/bilibili/user/video/142371069,docker-host,False,success,until_existing,new_source_initial_baseline,False,,30,False,,30,New source: processing first 30 items as initial baseline (new_source_initial_limit=30).,30,30,0,30,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
articles-729090e0,452,纵横四海,Articles,,http://127.0.0.1:1200/xiaoyuzhou/podcast/62694abdb221dd5908417d1e,http://127.0.0.1:1200/xiaoyuzhou/podcast/62694abdb221dd5908417d1e,docker-host,False,success,until_existing,new_source_initial_baseline,False,,15,False,,15,New source: processing first 15 items as initial baseline (new_source_initial_limit=30).,15,15,0,15,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
articles-b427efe4,453,网罗灯下黑,Articles/微信公众号,,http://127.0.0.1:8003/feed/MP_WXS_3565037632.atom,http://127.0.0.1:8003/feed/MP_WXS_3565037632.atom,docker-host,False,success,until_existing,new_source_initial_baseline,False,,25,False,,25,New source: processing first 25 items as initial baseline (new_source_initial_limit=30).,25,25,0,25,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
videos-ny,454,罗明落ny,Videos/长知识,,http://127.0.0.1:1200/bilibili/user/video/405303082,http://127.0.0.1:1200/bilibili/user/video/405303082,docker-host,False,success,until_existing,new_source_initial_baseline,False,,30,False,,30,New source: processing first 30 items as initial baseline (new_source_initial_limit=30).,30,30,0,30,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
videos-45bc0d59,455,罗翔说刑法,Videos/绝活娱乐,,http://127.0.0.1:1200/bilibili/user/video/517327498,http://127.0.0.1:1200/bilibili/user/video/517327498,docker-host,False,success,until_existing,new_source_initial_baseline,False,,30,False,,30,New source: processing first 30 items as initial baseline (new_source_initial_limit=30).,30,30,0,30,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
articles-t,456,老T博客,Articles,,https://lawtee.com/index.xml,https://lawtee.com/index.xml,docker-host,False,success,until_existing,new_source_initial_baseline,False,,5,False,,5,New source: processing first 5 items as initial baseline (new_source_initial_limit=30).,5,5,0,5,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
videos-a29f37e2,457,老实憨厚的笑笑,Videos/最娱乐,,http://127.0.0.1:1200/bilibili/user/video/8739477,http://127.0.0.1:1200/bilibili/user/video/8739477,docker-host,False,success,until_existing,new_source_initial_baseline,False,,30,False,,30,New source: processing first 30 items as initial baseline (new_source_initial_limit=30).,30,30,0,30,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
articles-baec0433,458,胡说成理,Articles/微信公众号,,http://127.0.0.1:8003/feed/MP_WXS_3297021519.atom,http://127.0.0.1:8003/feed/MP_WXS_3297021519.atom,docker-host,False,success,until_existing,new_source_initial_baseline,False,,25,False,,25,New source: processing first 25 items as initial baseline (new_source_initial_limit=30).,25,25,0,25,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
articles-27a5be11,459,脑极体,Articles/微信公众号,,http://127.0.0.1:8003/feed/MP_WXS_3515522183.atom,http://127.0.0.1:8003/feed/MP_WXS_3515522183.atom,docker-host,False,success,until_existing,new_source_initial_baseline,False,,25,False,,25,New source: processing first 25 items as initial baseline (new_source_initial_limit=30).,25,25,0,25,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
videos-talk-show,460,脱口秀_Talk_Show,Videos/绝活娱乐,,http://127.0.0.1:1200/bilibili/user/video/514207628,http://127.0.0.1:1200/bilibili/user/video/514207628,docker-host,False,success,until_existing,new_source_initial_baseline,False,,30,False,,30,New source: processing first 30 items as initial baseline (new_source_initial_limit=30).,30,30,0,30,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
articles-916de7c5,461,腾讯研究院,Articles,,https://wechat2rss.bestblogs.dev/feed/6152301e0978bffb0a8284cab339262b9764dcfb.xml,https://wechat2rss.bestblogs.dev/feed/6152301e0978bffb0a8284cab339262b9764dcfb.xml,docker-host,False,success,until_existing,new_source_initial_baseline,False,,10,False,,10,New source: processing first 10 items as initial baseline (new_source_initial_limit=30).,10,10,0,10,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
articles-e17791db,462,苍何,Articles/微信公众号,,http://127.0.0.1:8003/feed/MP_WXS_3585152880.atom,http://127.0.0.1:8003/feed/MP_WXS_3585152880.atom,docker-host,False,success,until_existing,new_source_initial_baseline,False,,25,False,,25,New source: processing first 25 items as initial baseline (new_source_initial_limit=30).,25,25,0,25,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
videos-92a023b1,463,英语播客党,Videos/短知识,,http://127.0.0.1:1200/bilibili/user/video/3537109151386355,http://127.0.0.1:1200/bilibili/user/video/3537109151386355,docker-host,False,success,until_existing,new_source_initial_baseline,False,,30,False,,30,New source: processing first 30 items as initial baseline (new_source_initial_limit=30).,30,30,0,30,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
videos-db1ec0ff,464,英语播客狗,Videos/长知识,,http://127.0.0.1:1200/bilibili/user/video/7671890,http://127.0.0.1:1200/bilibili/user/video/7671890,docker-host,False,success,until_existing,new_source_initial_baseline,False,,30,False,,30,New source: processing first 30 items as initial baseline (new_source_initial_limit=30).,30,30,0,30,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
articles-bae898de,465,草稿拾遗,Articles/个人博客-人生,,https://kill-the-newsletter.com/feeds/t87xbbj6p4iwfhsi.xml,https://kill-the-newsletter.com/feeds/t87xbbj6p4iwfhsi.xml,docker-host,False,success,until_existing,new_source_initial_baseline,False,,14,False,,14,New source: processing first 14 items as initial baseline (new_source_initial_limit=30).,14,14,0,14,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
videos-c8519b35,466,荒野初研园,Videos/长知识,,http://127.0.0.1:1200/bilibili/user/video/252411834,http://127.0.0.1:1200/bilibili/user/video/252411834,docker-host,False,success,until_existing,new_source_initial_baseline,False,,19,False,,19,New source: processing first 19 items as initial baseline (new_source_initial_limit=30).,19,19,0,19,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
articles-40123380,467,莫尔索随笔,Articles,,https://liduos.com/atom.xml,https://liduos.com/atom.xml,docker-host,False,success,until_existing,new_source_initial_baseline,False,,30,False,,30,New source: processing first 30 items as initial baseline (new_source_initial_limit=30).,30,30,0,30,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
articles,468,莫比乌斯,Articles/个人博客-人生,,https://mobius.blog/feed/,https://mobius.blog/feed/,docker-host,False,success,until_existing,new_source_initial_baseline,False,,10,False,,10,New source: processing first 10 items as initial baseline (new_source_initial_limit=30).,10,10,0,10,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
videos-mk,469,蒙克MK_,Videos/长知识,,http://127.0.0.1:1200/bilibili/user/video/1060986358,http://127.0.0.1:1200/bilibili/user/video/1060986358,docker-host,False,success,until_existing,new_source_initial_baseline,False,,30,False,,30,New source: processing first 30 items as initial baseline (new_source_initial_limit=30).,30,30,0,30,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
videos-51abc540,470,西山在何许,Videos/长知识,,http://127.0.0.1:1200/bilibili/user/video/2515311,http://127.0.0.1:1200/bilibili/user/video/2515311,docker-host,False,success,until_existing,new_source_initial_baseline,False,,30,False,,30,New source: processing first 30 items as initial baseline (new_source_initial_limit=30).,30,30,0,30,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
videos-ac9c2d13,471,要素分析,Videos/长知识,,http://127.0.0.1:1200/bilibili/user/video/14262056,http://127.0.0.1:1200/bilibili/user/video/14262056,docker-host,False,success,until_existing,new_source_initial_baseline,False,,12,False,,12,New source: processing first 12 items as initial baseline (new_source_initial_limit=30).,12,12,0,12,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
videos-harry,472,读书的Harry,Videos/长知识,,http://127.0.0.1:1200/bilibili/user/video/611092306,http://127.0.0.1:1200/bilibili/user/video/611092306,docker-host,False,success,until_existing,new_source_initial_baseline,False,,30,False,,30,New source: processing first 30 items as initial baseline (new_source_initial_limit=30).,30,30,0,30,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
articles-b8d367f8,473,豆瓣小组-无用美学,Articles,,http://127.0.0.1:1200/douban/group/699356/essence,http://127.0.0.1:1200/douban/group/699356/essence,docker-host,False,success,until_existing,new_source_initial_baseline,False,,30,False,,30,New source: processing first 30 items as initial baseline (new_source_initial_limit=30).,30,30,0,30,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
videos-kira,474,贝拉kira,Videos/最娱乐,,http://127.0.0.1:1200/bilibili/user/video/672353429,http://127.0.0.1:1200/bilibili/user/video/672353429,docker-host,False,success,until_existing,new_source_initial_baseline,False,,30,False,,30,New source: processing first 30 items as initial baseline (new_source_initial_limit=30).,30,30,0,30,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
videos-ea185cec,475,负面能量转换器,Videos/最娱乐,,http://127.0.0.1:1200/bilibili/user/video/281127303,http://127.0.0.1:1200/bilibili/user/video/281127303,docker-host,False,success,until_existing,new_source_initial_baseline,False,,30,False,,30,New source: processing first 30 items as initial baseline (new_source_initial_limit=30).,30,30,0,30,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
videos-5aa0c3e8,476,赏味不足,Videos/长知识,,http://127.0.0.1:1200/bilibili/user/video/44497027,http://127.0.0.1:1200/bilibili/user/video/44497027,docker-host,False,success,until_existing,new_source_initial_baseline,False,,30,False,,30,New source: processing first 30 items as initial baseline (new_source_initial_limit=30).,30,30,0,30,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
articles-98cbc862,477,赛博禅心,Articles/微信公众号,,http://127.0.0.1:8003/feed/MP_WXS_3934419561.atom,http://127.0.0.1:8003/feed/MP_WXS_3934419561.atom,docker-host,False,success,until_existing,new_source_initial_baseline,False,,25,False,,25,New source: processing first 25 items as initial baseline (new_source_initial_limit=30).,25,25,0,25,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
articles-95c2d7b9,478,走路,Articles/微信公众号,,http://127.0.0.1:8003/feed/MP_WXS_3097360004.atom,http://127.0.0.1:8003/feed/MP_WXS_3097360004.atom,docker-host,False,success,until_existing,new_source_initial_baseline,False,,27,False,,27,New source: processing first 27 items as initial baseline (new_source_initial_limit=30).,27,27,0,27,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
videos-f0fe7293,479,载脑体,Videos/长知识,,http://127.0.0.1:1200/bilibili/user/video/1850874570,http://127.0.0.1:1200/bilibili/user/video/1850874570,docker-host,False,success,until_existing,new_source_initial_baseline,False,,27,False,,27,New source: processing first 27 items as initial baseline (new_source_initial_limit=30).,27,27,0,27,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
videos-e1d1d229,480,辰星杂谈,Videos/长知识,,http://127.0.0.1:1200/bilibili/user/video/41018196,http://127.0.0.1:1200/bilibili/user/video/41018196,docker-host,False,success,until_existing,new_source_initial_baseline,False,,30,False,,30,New source: processing first 30 items as initial baseline (new_source_initial_limit=30).,30,30,0,30,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
videos-65d6552f,481,这是个令人疑惑的星球,Videos/长知识,,http://127.0.0.1:1200/bilibili/user/video/409842788,http://127.0.0.1:1200/bilibili/user/video/409842788,docker-host,False,success,until_existing,new_source_initial_baseline,False,,30,False,,30,New source: processing first 30 items as initial baseline (new_source_initial_limit=30).,30,30,0,30,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
videos-4d5bcef4,482,迷因水母,Videos/长知识,,http://127.0.0.1:1200/bilibili/user/video/1858861103,http://127.0.0.1:1200/bilibili/user/video/1858861103,docker-host,False,success,until_existing,new_source_initial_baseline,False,,30,False,,30,New source: processing first 30 items as initial baseline (new_source_initial_limit=30).,30,30,0,30,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
videos-ef2e40e9,483,退役编辑雨上,Videos/长知识,,http://127.0.0.1:1200/bilibili/user/video/1105429038,http://127.0.0.1:1200/bilibili/user/video/1105429038,docker-host,False,success,until_existing,new_source_initial_baseline,False,,30,False,,30,New source: processing first 30 items as initial baseline (new_source_initial_limit=30).,30,30,0,30,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
videos-041effb9,484,逗比的雀巢,Videos/最娱乐,,http://127.0.0.1:1200/bilibili/user/video/5294454,http://127.0.0.1:1200/bilibili/user/video/5294454,docker-host,False,success,until_existing,new_source_initial_baseline,False,,30,False,,30,New source: processing first 30 items as initial baseline (new_source_initial_limit=30).,30,30,0,30,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
articles-github,485,逛逛GitHub,Articles/微信公众号,,http://127.0.0.1:8003/feed/MP_WXS_3516884134.atom,http://127.0.0.1:8003/feed/MP_WXS_3516884134.atom,docker-host,False,success,until_existing,new_source_initial_baseline,False,,25,False,,25,New source: processing first 25 items as initial baseline (new_source_initial_limit=30).,25,25,0,25,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
videos-alan-64175fe2,486,邵艾伦Alan,Videos/最娱乐,,http://127.0.0.1:1200/bilibili/user/video/4029133,http://127.0.0.1:1200/bilibili/user/video/4029133,docker-host,False,success,until_existing,new_source_initial_baseline,False,,30,False,,30,New source: processing first 30 items as initial baseline (new_source_initial_limit=30).,30,30,0,30,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
articles-92e28c80,487,量子位,Articles/微信公众号,,http://127.0.0.1:8003/feed/MP_WXS_3236757533.atom,http://127.0.0.1:8003/feed/MP_WXS_3236757533.atom,docker-host,False,success,until_existing,new_source_initial_baseline,False,,30,False,,30,New source: processing first 30 items as initial baseline (new_source_initial_limit=30).,30,30,0,30,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
videos-1fe371e3,488,银屏系漫游指南,Videos/长知识,,http://127.0.0.1:1200/bilibili/user/video/674180538,http://127.0.0.1:1200/bilibili/user/video/674180538,docker-host,False,success,until_existing,new_source_initial_baseline,False,,30,False,,30,New source: processing first 30 items as initial baseline (new_source_initial_limit=30).,30,30,0,30,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
articles-254c1f8c,489,阮一峰的网络日志,Articles/科技与编程,,https://feeds.feedburner.com/ruanyifeng,https://feeds.feedburner.com/ruanyifeng,docker-host,False,success,until_existing,new_source_initial_baseline,False,,6,False,,6,New source: processing first 6 items as initial baseline (new_source_initial_limit=30).,6,6,0,6,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
